"";"Tipo";"pH";"Sulfatos";"Alcohol";"Tonalidad";"Calidad";"Precio"
"5471";"Blanco";3,16;0,34;10,1;"Dorado";6;5,49
"5473";"Blanco";2,91;0,51;9;"Verdoso";5;2,68
"5474";"Blanco";3,13;0,5;9,6;"Verdoso";5;2,92
"5475";"Blanco";3,29;0,44;9,9;"Verdoso";7;4,25
"5476";"Blanco";3,2;0,38;10,5;"Dorado";5;5,25
"5478";"Blanco";3,18;0,49;9,4;"Verdoso";5;2,98
"5482";"Blanco";3,15;0,52;10,8;"Dorado";5;3,67
"5483";"Blanco";3,06;0,55;12,2;"Ocre";6;5,2
"5485";"Blanco";3,13;0,63;12,5;"Ocre";6;5,93
"5486";"Blanco";3,06;0,55;12,2;"Ocre";6;4,25
"5487";"Blanco";3,13;0,63;12,5;"Ocre";6;4,03
"5489";"Blanco";3,16;0,37;10,8;"Dorado";6;4,99
"5491";"Blanco";3,15;0,52;10,8;"Dorado";5;3,95
"5492";"Blanco";3,18;0,39;10,6;"Dorado";5;5,2
"5493";"Blanco";3,01;0,39;9,2;"Verdoso";5;2,25
"5494";"Blanco";3,24;0,46;12,2;"Ocre";6;5,62
"5495";"Blanco";3,26;0,45;12,3;"Ocre";6;4,11
"5496";"Blanco";3,23;0,56;10,4;"Dorado";6;4,89
"5497";"Blanco";2,99;0,57;10,4;"Dorado";6;3,28
"5499";"Blanco";3,18;0,39;10,6;"Dorado";5;3,24
"5500";"Blanco";3,01;0,39;9,2;"Verdoso";5;3,25
"5501";"Blanco";3,32;0,36;13,5;"Ocre";4;4,53
"5504";"Blanco";3,21;0,83;14;"Ocre";7;6,66
"5505";"Blanco";3,25;0,63;12,5;"Ocre";7;6,53
"5506";"Blanco";3,25;0,63;12,5;"Ocre";7;6,43
"5507";"Blanco";3,09;0,36;12,8;"Ocre";7;5,03
"5510";"Blanco";3,17;0,27;13,6;"Ocre";6;6,52
"5511";"Blanco";2,93;0,42;9,2;"Verdoso";6;3,77
"5512";"Blanco";3,25;0,63;12,5;"Ocre";7;6,08
"5515";"Blanco";3,21;0,83;14;"Ocre";7;5,63
"5516";"Blanco";3,17;0,27;13,6;"Ocre";6;5,7
"5517";"Blanco";3,18;0,52;9,4;"Verdoso";5;2,92
"5518";"Blanco";3,12;0,4;14,2;"Ocre";7;5,18
"5519";"Blanco";3;0,4;13,2;"Ocre";6;6,77
"5521";"Blanco";3,14;0,57;10,2;"Dorado";5;5,31
"5522";"Blanco";3,09;0,36;12,8;"Ocre";7;6,72
"5523";"Blanco";2,95;0,39;10,1;"Dorado";5;5,19
"5524";"Blanco";2,95;0,39;10,1;"Dorado";5;3,37
"5525";"Blanco";2,83;0,31;10,3;"Dorado";5;3,91
"5526";"Blanco";3,19;0,33;9,9;"Verdoso";6;5,22
"5528";"Blanco";3,18;0,56;9;"Verdoso";5;3,42
"5529";"Blanco";3,18;0,56;9;"Verdoso";5;3,45
"5530";"Blanco";3,03;0,41;12,1;"Ocre";6;5,4
"5531";"Blanco";3,14;0,41;13,3;"Ocre";6;5,17
"5534";"Blanco";3,28;0,53;10,7;"Dorado";6;3,18
"5535";"Blanco";3,08;0,56;9,4;"Verdoso";5;3,28
"5536";"Blanco";3,44;0,61;10,3;"Dorado";6;4,5
"5537";"Blanco";3,17;0,42;9,3;"Verdoso";5;2,59
"5538";"Blanco";2,88;0,6;12;"Ocre";6;4,56
"5540";"Blanco";3,16;0,5;9,3;"Verdoso";5;2,76
"5541";"Blanco";3,24;0,4;10,1;"Dorado";5;3,03
"5543";"Blanco";2,99;0,58;9,9;"Verdoso";6;3,32
"5546";"Blanco";3,32;0,42;12,5;"Ocre";6;4,45
"5547";"Blanco";3,31;0,44;12,7;"Ocre";7;5,62
"5548";"Blanco";3,32;0,45;9,3;"Verdoso";5;2,85
"5549";"Blanco";3,16;0,5;9,3;"Verdoso";5;2,68
"5550";"Blanco";3,24;0,4;10,1;"Dorado";5;4,83
"5553";"Blanco";3,13;0,54;10,8;"Dorado";7;5,84
"5556";"Blanco";3,24;0,46;10,3;"Dorado";5;3,96
"5557";"Blanco";3,11;0,48;12;"Ocre";5;5,38
"5558";"Blanco";3,26;0,41;9,5;"Verdoso";6;3,07
"5559";"Blanco";3,26;0,41;9,5;"Verdoso";6;3,41
"5560";"Blanco";3,14;0,54;9,8;"Verdoso";6;5,23
"5561";"Blanco";2,91;0,51;9;"Verdoso";5;3,17
"5562";"Blanco";3,17;0,53;13;"Ocre";7;5,24
"5566";"Blanco";3,26;0,41;9,5;"Verdoso";6;3,83
"5567";"Blanco";3,16;0,54;9,4;"Verdoso";4;3,48
"5568";"Blanco";3,16;0,51;9,5;"Verdoso";6;4,7
"5569";"Blanco";3,03;0,49;10,4;"Dorado";6;3,41
"5570";"Blanco";3,08;0,49;9,8;"Verdoso";7;5,77
"5571";"Blanco";3,03;0,49;10,4;"Dorado";6;4,02
"5572";"Blanco";3,06;0,56;10,3;"Dorado";6;3,63
"5573";"Blanco";3,16;0,54;9,4;"Verdoso";4;2,68
"5574";"Blanco";3,16;0,51;9,5;"Verdoso";6;4,53
"5576";"Blanco";3,15;0,65;12,8;"Ocre";7;5,14
"5577";"Blanco";3,09;0,38;13;"Ocre";6;4,95
"5578";"Blanco";3,26;0,59;10,4;"Dorado";7;5,15
"5579";"Blanco";3,25;0,59;10,4;"Dorado";6;3,5
"5580";"Blanco";3,21;0,4;10,7;"Dorado";5;3,75
"5581";"Blanco";3,05;0,76;10,7;"Dorado";7;5,55
"5583";"Blanco";3,19;0,42;10,4;"Dorado";6;4,72
"5584";"Blanco";3,15;0,65;12,8;"Ocre";7;6,29
"5585";"Blanco";3,2;0,37;9,9;"Verdoso";6;4,57
"5586";"Blanco";3,2;0,37;9,9;"Verdoso";6;4,16
"5587";"Blanco";3,16;0,71;9,4;"Verdoso";6;4,49
"5589";"Blanco";3,2;0,37;9,9;"Verdoso";6;4,07
"5590";"Blanco";3,16;0,71;9,4;"Verdoso";6;3,53
"5591";"Blanco";2,99;0,39;9,2;"Verdoso";5;3,02
"5592";"Blanco";2,9;0,57;10,5;"Dorado";7;5,14
"5595";"Blanco";2,9;0,72;12,1;"Ocre";5;3,94
"5597";"Blanco";3,22;0,39;12,8;"Ocre";7;5,21
"5598";"Blanco";3,01;0,98;10,5;"Dorado";6;3,27
"5599";"Blanco";3,01;0,98;10,5;"Dorado";6;4,92
"5600";"Blanco";3,01;0,98;10,5;"Dorado";6;3,3
"5601";"Blanco";3;0,4;9,5;"Verdoso";5;3,18
"5602";"Blanco";3,07;0,45;9,2;"Verdoso";6;3,41
"5604";"Blanco";3,06;0,5;12,3;"Ocre";7;5,83
"5606";"Blanco";3,04;0,58;12,6;"Ocre";6;4,18
"5607";"Blanco";3;0,4;9,5;"Verdoso";5;2,24
"5608";"Blanco";3,07;0,45;9,2;"Verdoso";6;3
"5609";"Blanco";3,2;0,57;10,8;"Dorado";6;4,02
"5611";"Blanco";3,22;0,39;12,8;"Ocre";7;6,86
"5612";"Blanco";3,01;0,98;10,5;"Dorado";6;3,57
"5613";"Blanco";3,08;0,56;9,8;"Verdoso";6;5,44
"5615";"Blanco";3,16;0,5;9,3;"Verdoso";5;3,01
"5616";"Blanco";3,2;0,52;9,2;"Verdoso";5;3,35
"5619";"Blanco";3,16;0,5;9,3;"Verdoso";5;3,41
"5621";"Blanco";3,04;0,4;9,2;"Verdoso";5;3,25
"5622";"Blanco";3,2;0,52;9,2;"Verdoso";5;3,39
"5623";"Blanco";3,18;0,79;10,4;"Dorado";6;4,41
"5625";"Blanco";3,25;0,6;12,4;"Ocre";6;5,43
"5626";"Blanco";3,18;0,79;10,4;"Dorado";6;4,99
"5627";"Blanco";3,09;0,54;9,3;"Verdoso";5;3,44
"5628";"Blanco";3,2;0,46;12,2;"Ocre";6;5,77
"5631";"Blanco";3,06;0,41;9,5;"Verdoso";5;2,14
"5632";"Blanco";3,07;0,53;9,2;"Verdoso";5;3,25
"5634";"Blanco";3,07;0,53;9,2;"Verdoso";5;2,46
"5636";"Blanco";3,14;0,48;9,9;"Verdoso";5;2,06
"5637";"Blanco";3,14;0,46;9,9;"Verdoso";5;2,91
"5638";"Blanco";3,06;0,41;9,5;"Verdoso";5;2,7
"5639";"Blanco";3,35;0,47;12,4;"Ocre";4;2,5
"5640";"Blanco";3,21;0,5;9,4;"Verdoso";5;2,14
"5641";"Blanco";3,23;0,52;9,3;"Verdoso";5;2,94
"5646";"Blanco";2,94;0,43;9;"Verdoso";7;3,7
"5647";"Blanco";3;0,63;10,7;"Dorado";6;3,12
"5648";"Blanco";3;0,63;10,7;"Dorado";6;4,4
"5652";"Blanco";3,23;0,52;9,3;"Verdoso";5;2,32
"5654";"Blanco";2,94;0,43;9;"Verdoso";7;3,08
"5656";"Blanco";3,23;0,51;10,7;"Dorado";5;3,5
"5658";"Blanco";3;0,63;10,7;"Dorado";6;5,26
"5660";"Blanco";3,19;0,42;10;"Dorado";5;4,09
"5661";"Blanco";3,19;0,42;10;"Dorado";5;5,38
"5663";"Blanco";3,07;0,41;9,7;"Verdoso";5;2,92
"5664";"Blanco";3,42;0,42;12,5;"Ocre";5;4,93
"5665";"Blanco";3,27;0,78;12,9;"Ocre";8;6,89
"5667";"Blanco";3,16;0,72;10,6;"Dorado";5;3,66
"5669";"Blanco";3,19;0,37;10,7;"Dorado";6;5,07
"5670";"Blanco";3,21;0,51;9,9;"Verdoso";5;3,38
"5671";"Blanco";2,96;0,46;12;"Ocre";6;4,83
"5672";"Blanco";3,15;0,82;10,4;"Dorado";7;4,86
"5674";"Blanco";3,13;0,38;9,9;"Verdoso";4;2,69
"5675";"Blanco";3,08;0,45;9,4;"Verdoso";6;3,75
"5676";"Blanco";3,13;0,46;10,4;"Dorado";5;5,38
"5679";"Blanco";3,19;0,38;10,4;"Dorado";6;5,49
"5680";"Blanco";3,1;0,5;9,8;"Verdoso";6;5,47
"5681";"Blanco";3,08;0,45;9,4;"Verdoso";6;3,72
"5682";"Blanco";3,23;0,53;10,6;"Dorado";6;3,48
"5683";"Blanco";3,28;0,44;10,1;"Dorado";5;5,27
"5686";"Blanco";3,03;0,38;9,2;"Verdoso";6;3,83
"5687";"Blanco";3,12;0,38;9,7;"Verdoso";6;3,02
"5689";"Blanco";3,15;0,49;9,6;"Verdoso";6;3,35
"5691";"Blanco";3,26;0,36;10;"Dorado";6;3,77
"5692";"Blanco";3,18;0,4;9,2;"Verdoso";6;4,84
"5693";"Blanco";3,08;0,41;9;"Verdoso";6;5,38
"5694";"Blanco";3,09;0,58;12,8;"Ocre";7;6,67
"5695";"Blanco";3,08;0,41;9;"Verdoso";6;4,55
"5696";"Blanco";3,08;0,55;9,5;"Verdoso";5;3,11
"5697";"Blanco";3,26;0,36;10;"Dorado";6;4,28
"5699";"Blanco";3,18;0,4;9,2;"Verdoso";6;4,34
"5700";"Blanco";3,08;0,38;10,6;"Dorado";6;3,71
"5701";"Blanco";3,23;0,42;10;"Dorado";5;5,46
"5702";"Blanco";3,23;0,42;10;"Dorado";5;3,58
"5704";"Blanco";3,12;0,36;12,5;"Ocre";7;5,67
"5706";"Blanco";3,16;0,62;9,7;"Verdoso";5;2,1
"5707";"Blanco";3,04;0,38;12,3;"Ocre";6;5,29
"5708";"Blanco";3,18;0,38;12,2;"Ocre";6;5,36
"5715";"Blanco";3,07;0,45;12;"Ocre";6;5,34
"5718";"Blanco";3,15;0,34;12;"Ocre";8;6,31
"5719";"Blanco";3,15;0,31;12;"Ocre";7;6,36
"5720";"Blanco";3,01;0,44;9;"Verdoso";5;2,04
"5721";"Blanco";3,12;0,6;9,3;"Verdoso";6;5,23
"5723";"Blanco";3,1;0,63;12,8;"Ocre";6;5,46
"5725";"Blanco";3,08;0,54;10;"Dorado";5;5,01
"5726";"Blanco";3,09;0,54;10;"Dorado";5;4,71
"5727";"Blanco";3,33;0,56;10,3;"Dorado";5;4,14
"5728";"Blanco";3,25;0,56;10,4;"Dorado";5;3,43
"5729";"Blanco";3,22;0,29;13,4;"Ocre";7;5,94
"5731";"Blanco";3,26;0,36;9,1;"Verdoso";5;2,07
"5732";"Blanco";3,26;0,36;9,1;"Verdoso";5;2,02
"5733";"Blanco";3,33;0,31;10,8;"Dorado";6;5,9
"5734";"Blanco";3,24;0,34;12,5;"Ocre";6;4,79
"5736";"Blanco";3,46;0,48;12,8;"Ocre";6;4,09
"5737";"Blanco";3,26;0,36;9,1;"Verdoso";5;2,97
"5738";"Blanco";3,22;0,39;12,7;"Ocre";6;4,14
"5740";"Blanco";3,02;0,58;10,4;"Dorado";6;3,23
"5741";"Blanco";3,02;0,58;10,4;"Dorado";6;4,73
"5742";"Blanco";3,25;0,53;10,7;"Dorado";6;3,66
"5743";"Blanco";3,22;0,35;10,9;"Dorado";6;4,21
"5744";"Blanco";3,02;0,58;10,4;"Dorado";6;3,35
"5745";"Blanco";3,03;0,58;10,4;"Dorado";6;4,05
"5746";"Blanco";3,16;0,41;9,7;"Verdoso";7;5,73
"5748";"Blanco";3,19;0,53;9,6;"Verdoso";6;4,75
"5749";"Blanco";3,1;0,29;13,9;"Ocre";7;6,86
"5750";"Blanco";3,07;0,61;9,4;"Verdoso";5;3,39
"5751";"Blanco";3,1;0,67;12,5;"Ocre";6;5,8
"5752";"Blanco";3,19;0,53;9,6;"Verdoso";6;4,44
"5753";"Blanco";3,19;0,45;9,5;"Verdoso";5;2,1
"5754";"Blanco";3,19;0,45;9,6;"Verdoso";5;2,83
"5755";"Blanco";3,19;0,45;9,5;"Verdoso";5;3,25
"5756";"Blanco";3,18;0,44;9,6;"Verdoso";5;2,15
"5763";"Blanco";3,18;0,46;10,4;"Dorado";5;4,1
"5764";"Blanco";3,22;0,5;10,7;"Dorado";5;3,67
"5765";"Blanco";3,17;0,48;12;"Ocre";7;6,91
"5766";"Blanco";3,19;0,37;12,1;"Ocre";7;5,15
"5767";"Blanco";3,31;0,4;13,1;"Ocre";8;6,06
"5768";"Blanco";3,32;0,41;12,4;"Ocre";6;5,36
"5769";"Blanco";3,24;0,36;12,6;"Ocre";7;6,29
"5771";"Blanco";3,15;0,66;12;"Ocre";5;4,32
"5773";"Blanco";2,92;0,5;9,3;"Verdoso";5;2,58
"5774";"Blanco";3,06;0,58;9,3;"Verdoso";6;5,23
"5776";"Blanco";3,1;0,69;10,2;"Dorado";6;3,23
"5777";"Blanco";3,23;0,66;10,6;"Dorado";6;4,15
"5779";"Blanco";3,2;0,69;9,4;"Verdoso";5;2,74
"5780";"Blanco";3,09;0,5;9,3;"Verdoso";6;3,63
"5782";"Blanco";3,13;0,65;9,9;"Verdoso";6;5,03
"5784";"Blanco";3,26;0,64;12,6;"Ocre";7;5,78
"5785";"Blanco";3,2;0,69;9,4;"Verdoso";5;2,67
"5786";"Blanco";3,06;0,68;10,5;"Dorado";5;4,85
"5787";"Blanco";3,19;0,5;12,3;"Ocre";6;5,36
"5789";"Blanco";3,07;0,46;9,6;"Verdoso";5;3,48
"5790";"Blanco";3,2;0,33;12;"Ocre";6;5,39
"5792";"Blanco";3,12;0,33;10,2;"Dorado";6;3,34
"5793";"Blanco";2,98;0,44;12,4;"Ocre";6;5,31
"5794";"Blanco";3,12;0,33;10,2;"Dorado";6;5,45
"5795";"Blanco";2,94;0,38;13,4;"Ocre";8;5,43
"5796";"Blanco";3,24;0,35;12,6;"Ocre";6;5,72
"5797";"Blanco";3,18;0,53;9,8;"Verdoso";5;2,87
"5798";"Blanco";2,94;0,45;9,1;"Verdoso";5;2,61
"5799";"Blanco";2,98;0,44;12,4;"Ocre";6;5,74
"5800";"Blanco";3,03;0,43;12,5;"Ocre";6;4,31
"5802";"Blanco";3,29;0,46;12,9;"Ocre";6;4,9
"5803";"Blanco";3,3;0,43;10,1;"Dorado";5;3,39
"5804";"Blanco";3,06;0,5;10,3;"Dorado";6;4,21
"5806";"Blanco";3,24;0,41;10,3;"Dorado";6;3,53
"5807";"Blanco";3,34;0,56;10,8;"Dorado";7;4,55
"5810";"Blanco";3,08;0,54;9,8;"Verdoso";6;5,2
"5811";"Blanco";3,04;0,49;10;"Dorado";6;3,57
"5813";"Blanco";3,14;0,52;10,1;"Dorado";4;2,83
"5814";"Blanco";3,05;0,5;9,5;"Verdoso";5;3,02
"5815";"Blanco";3,05;0,5;9,5;"Verdoso";5;3,17
"5816";"Blanco";3,05;0,5;9,5;"Verdoso";5;2,16
"5817";"Blanco";3,07;0,34;9,2;"Verdoso";4;3,31
"5818";"Blanco";2,92;0,74;12,2;"Ocre";6;5,86
"5819";"Blanco";3,05;0,5;9,5;"Verdoso";5;3,02
"5821";"Blanco";3,26;0,29;12,1;"Ocre";6;4,85
"5822";"Blanco";3,07;0,34;9,2;"Verdoso";4;2,68
"5824";"Blanco";3,29;0,44;12,5;"Ocre";7;6,23
"5825";"Blanco";3,31;0,56;10,6;"Dorado";5;4,16
"5826";"Blanco";3,25;0,61;10,4;"Dorado";7;4,97
"5827";"Blanco";3,44;0,53;10,1;"Dorado";7;4,8
"5828";"Blanco";3,11;0,56;9,9;"Verdoso";6;3,27
"5830";"Blanco";2,94;0,63;10;"Dorado";6;5,48
"5831";"Blanco";3,14;0,42;12,7;"Ocre";6;4,89
"5832";"Blanco";3,07;0,35;12,1;"Ocre";6;4,59
"5833";"Blanco";3,23;0,46;10,4;"Dorado";6;3,87
"5834";"Blanco";3,24;0,47;10,4;"Dorado";6;4,24
"5835";"Blanco";3,14;0,5;9,2;"Verdoso";5;2,59
"5836";"Blanco";3,14;0,5;9,2;"Verdoso";5;3,5
"5837";"Blanco";3,05;0,68;10,5;"Dorado";5;4,03
"5838";"Blanco";3,14;0,5;9,2;"Verdoso";5;3,03
"5840";"Blanco";3,08;0,4;10,1;"Dorado";6;3,2
"5842";"Blanco";3,13;0,74;10,8;"Dorado";7;5,35
"5844";"Blanco";3,04;0,48;9,2;"Verdoso";5;2,02
"5845";"Blanco";3,04;0,5;9,2;"Verdoso";5;2,78
"5846";"Blanco";3,07;0,54;12,3;"Ocre";6;5,36
"5847";"Blanco";3,09;0,56;10,1;"Dorado";6;5,11
"5849";"Blanco";3,19;0,43;10,4;"Dorado";6;3,44
"5850";"Blanco";3,2;0,35;9,8;"Verdoso";6;3,5
"5851";"Blanco";3,3;0,43;9,9;"Verdoso";6;5,38
"5852";"Blanco";3,2;0,35;9,8;"Verdoso";6;3,66
"5854";"Blanco";3,15;0,46;10,9;"Dorado";5;4,11
"5855";"Blanco";3,15;0,41;9,2;"Verdoso";5;2,26
"5856";"Blanco";3,15;0,41;9,2;"Verdoso";5;2,03
"5857";"Blanco";2,96;0,35;12;"Ocre";5;5,15
"5858";"Blanco";2,96;0,34;12,1;"Ocre";6;4,84
"5859";"Blanco";3,75;0,44;12,4;"Ocre";6;5,81
"5861";"Blanco";3,32;0,41;12,7;"Ocre";7;5,24
"5862";"Blanco";3,26;0,47;12,2;"Ocre";6;5,44
"5863";"Blanco";3,26;0,46;12,2;"Ocre";6;4,84
"5864";"Blanco";3,23;0,37;12,2;"Ocre";6;5,11
"5866";"Blanco";3,32;0,41;12,7;"Ocre";7;6,78
"5867";"Blanco";3,31;0,41;12,7;"Ocre";7;6,58
"5868";"Blanco";3,17;0,36;12,1;"Ocre";6;4,3
"5869";"Blanco";3,11;0,53;9,4;"Verdoso";5;2,56
"5870";"Blanco";3,07;0,5;10,1;"Dorado";6;3,11
"5871";"Blanco";3,08;0,54;9,4;"Verdoso";5;3,04
"5876";"Blanco";3,56;0,45;13;"Ocre";7;5,95
"5877";"Blanco";3,08;0,5;10,3;"Dorado";5;3,94
"5878";"Blanco";3,07;0,45;10,1;"Dorado";4;2,27
"5879";"Blanco";3,23;0,38;10,5;"Dorado";6;4,16
"5881";"Blanco";3,3;0,5;10,1;"Dorado";5;3,87
"5882";"Blanco";3,3;0,5;10,1;"Dorado";5;4,71
"5887";"Blanco";3,08;0,43;10;"Dorado";5;4,97
"5888";"Blanco";2,88;0,54;10,5;"Dorado";6;4,54
"5889";"Blanco";2,87;0,49;9,7;"Verdoso";6;5,4
"5890";"Blanco";3,3;0,5;10,1;"Dorado";5;3,99
"5891";"Blanco";3,25;0,76;9,4;"Verdoso";5;2,8
"5893";"Blanco";3,25;0,76;9,4;"Verdoso";5;2,46
"5894";"Blanco";3,1;0,55;10,8;"Dorado";5;3,92
"5895";"Blanco";3,25;0,76;9,4;"Verdoso";5;2,09
"5898";"Blanco";3,44;0,46;12,4;"Ocre";6;4,98
"5899";"Blanco";3,1;0,4;9,4;"Verdoso";6;4,46
"5900";"Blanco";3,1;0,4;9,4;"Verdoso";5;3,33
"5901";"Blanco";3,01;0,58;9,5;"Verdoso";5;2,18
"5902";"Blanco";3,05;0,52;10;"Dorado";6;5,43
"5903";"Blanco";3,16;0,31;12,5;"Ocre";6;4,37
"5904";"Blanco";3,39;0,59;10,9;"Dorado";6;4,61
"5905";"Blanco";3,38;0,58;10,5;"Dorado";6;3,63
"5906";"Blanco";3,22;0,37;10,8;"Dorado";6;5,48
"5909";"Blanco";3,36;0,71;12,6;"Ocre";6;5,84
"5910";"Blanco";3,17;0,39;10,2;"Dorado";6;3,08
"5911";"Blanco";3,12;0,31;12;"Ocre";5;4,83
"5912";"Blanco";3,16;0,31;12,5;"Ocre";6;5,05
"5915";"Blanco";3,12;0,44;12,89333333;"Ocre";7;6,83
"5916";"Blanco";3,13;0,4;9,4;"Verdoso";5;2,69
"5917";"Blanco";3;0,47;12,2;"Ocre";7;5,43
"5919";"Blanco";3,12;0,44;12,89333333;"Ocre";7;5,99
"5920";"Blanco";3,16;0,5;9,5;"Verdoso";5;2,73
"5921";"Blanco";3;0,33;10,6;"Dorado";6;4,29
"5922";"Blanco";3,04;0,68;10,5;"Dorado";7;5,11
"5925";"Blanco";3,12;0,5;9,5;"Verdoso";5;3,37
"5926";"Blanco";3,11;0,52;9,2;"Verdoso";5;3,08
"5927";"Blanco";3,12;0,5;9,5;"Verdoso";5;3,22
"5928";"Blanco";3,23;0,53;10,98;"Dorado";5;3,07
"5929";"Blanco";3,12;0,49;9,4;"Verdoso";5;2,68
"5930";"Blanco";3,12;0,5;9,5;"Verdoso";5;2,51
"5931";"Blanco";3,11;0,52;9,2;"Verdoso";5;3
"5939";"Blanco";3,23;0,64;10,4;"Dorado";8;5,64
"5941";"Blanco";3,04;0,62;10,03333333;"Dorado";6;4,37
"5943";"Blanco";3,37;0,58;10,4;"Dorado";6;4,74
"5944";"Blanco";2,96;0,43;9,2;"Verdoso";6;3,99
"5946";"Blanco";2,96;0,43;9,2;"Verdoso";6;3,14
"5948";"Blanco";2,98;0,47;9,1;"Verdoso";6;4,47
"5949";"Blanco";2,96;0,57;9,4;"Verdoso";5;2,97
"5950";"Blanco";2,82;0,59;13,2;"Ocre";6;6,72
"5951";"Blanco";3,22;0,38;12,7;"Ocre";6;5,19
"5952";"Blanco";3,18;0,47;10,7;"Dorado";5;3,25
"5955";"Blanco";3,22;0,38;12,7;"Ocre";6;5,45
"5956";"Blanco";3,25;0,51;10,53333333;"Dorado";5;4,61
"5958";"Blanco";3,18;0,48;9,533333333;"Verdoso";5;2,96
"5959";"Blanco";3,17;0,44;9,8;"Verdoso";6;3,85
"5960";"Blanco";3,18;0,47;10,7;"Dorado";5;5,17
"5961";"Blanco";3,22;0,65;12;"Ocre";6;5,11
"5962";"Blanco";3,12;0,37;12,8;"Ocre";6;5,94
"5963";"Blanco";3,14;0,4;9,5;"Verdoso";5;2,54
"5964";"Blanco";2,99;0,34;10,93333333;"Dorado";6;4,29
"5965";"Blanco";2,86;0,41;9,1;"Verdoso";5;3,34
"5966";"Blanco";3,26;0,42;12,6;"Ocre";6;4,17
"5967";"Blanco";3,14;0,4;9,5;"Verdoso";5;2,76
"5968";"Blanco";2,98;0,3;10,9;"Dorado";6;4,06
"5969";"Blanco";2,99;0,34;10,93333333;"Dorado";6;4,7
"5970";"Blanco";3,02;0,44;9,6;"Verdoso";5;2,87
"5971";"Blanco";3,18;0,56;9,3;"Verdoso";5;2,54
"5973";"Blanco";3,14;0,44;12,5;"Ocre";6;5,46
"5974";"Blanco";3,16;0,5;9,5;"Verdoso";5;3,08
"5976";"Blanco";3,02;0,53;9,4;"Verdoso";5;3,48
"5979";"Blanco";3,02;0,53;9,4;"Verdoso";5;2,51
"5981";"Blanco";3,22;0,49;12,2;"Ocre";6;5,22
"5984";"Blanco";3,23;0,48;9,5;"Verdoso";5;2,63
"5985";"Blanco";3,23;0,48;9,5;"Verdoso";5;3,14
"5988";"Blanco";3,08;0,36;9,3;"Verdoso";6;4,51
"5989";"Blanco";3,05;0,31;10,8;"Dorado";4;3,25
"5990";"Blanco";3,14;0,51;9,2;"Verdoso";5;2,09
"5991";"Blanco";3,25;0,77;9,4;"Verdoso";5;2,11
"5992";"Blanco";3,14;0,51;9,2;"Verdoso";5;2,82
"5993";"Blanco";3,25;0,35;10,5;"Dorado";6;4,08
"5994";"Blanco";3,26;0,35;10,8;"Dorado";6;4,88
"5995";"Blanco";3,1;0,67;9,4;"Verdoso";5;2,06
"5996";"Blanco";3,11;0,6;9,8;"Verdoso";5;2,84
"5997";"Blanco";3,11;0,6;9,8;"Verdoso";5;2
"5998";"Blanco";3,11;0,6;9,8;"Verdoso";5;2,65
"5999";"Blanco";3,1;0,67;9,4;"Verdoso";5;3,38
"6000";"Blanco";3,11;0,6;9,8;"Verdoso";5;3,1
"6001";"Blanco";3,02;0,96;12,1;"Ocre";6;4,01
"6002";"Blanco";3,17;0,41;12,3;"Ocre";6;4,81
"6003";"Blanco";3,19;0,42;9,733333333;"Verdoso";5;2,31
"6004";"Blanco";3,21;0,36;9,4;"Verdoso";5;3,22
"6005";"Blanco";3,21;0,36;9,4;"Verdoso";5;2,83
"6006";"Blanco";3,17;0,36;12,8;"Ocre";7;5,85
"6008";"Blanco";3,21;0,36;9,4;"Verdoso";5;2,18
"6009";"Blanco";3,17;0,36;12,8;"Ocre";7;5,96
"6010";"Blanco";3,11;0,46;9,733333333;"Verdoso";5;2,13
"6011";"Blanco";3,23;0,58;13,1;"Ocre";7;6,59
"6013";"Blanco";3,23;0,58;13,1;"Ocre";7;5,22
"6015";"Blanco";3,08;0,5;9,1;"Verdoso";5;2,43
"6016";"Blanco";3,11;0,46;9,75;"Verdoso";5;2,3
"6017";"Blanco";3,19;0,48;10,5;"Dorado";6;3,94
"6022";"Blanco";3,19;0,48;10,5;"Dorado";6;3,14
"6023";"Blanco";3,19;0,48;10,5;"Dorado";6;4,11
"6025";"Blanco";3,22;0,49;9,9;"Verdoso";6;4,33
"6026";"Blanco";3,22;0,49;9,9;"Verdoso";6;4,54
"6027";"Blanco";3,11;0,58;9,9;"Verdoso";5;3,41
"6028";"Blanco";3,2;0,42;12,2;"Ocre";6;4,55
"6029";"Blanco";3,27;0,47;10,8;"Dorado";6;5,62
"6031";"Blanco";3,21;0,47;13,2;"Ocre";6;5,25
"6032";"Blanco";3,15;0,38;12,7;"Ocre";6;4,78
"6033";"Blanco";3,21;0,44;9,4;"Verdoso";5;2,75
"6038";"Blanco";3,22;0,39;10,5;"Dorado";5;3,28
"6039";"Blanco";3,09;0,49;9,8;"Verdoso";5;2,34
"6040";"Blanco";3,06;0,54;9,1;"Verdoso";5;2,09
"6041";"Blanco";3,16;0,37;12,4;"Ocre";6;5,56
"6042";"Blanco";3,06;0,54;9,1;"Verdoso";5;3,34
"6043";"Blanco";3,09;0,49;9,8;"Verdoso";5;2,44
"6046";"Blanco";3,48;0,34;13,1;"Ocre";6;6,82
"6047";"Blanco";3,04;0,37;12,5;"Ocre";6;5,94
"6048";"Blanco";3,18;0,54;10,3;"Dorado";5;5,3
"6049";"Blanco";3,23;0,43;10,7;"Dorado";6;3,84
